H3 Content	OS Content	GK Content
<214r>	небрѣже· вь҆ꙁꙙ миръ вь҆сь҆ о̑учителꙗ· и҅ вь҆се-	παρεκρούσατο, ἔλαβε τὴν κτίσιν διδάσκαλον καὶ τὸν
<214r>	го мира владꙑкѫ поꙁнавъ· достои҅но дастъ	τῆς κτίσεως δεσπότην γνωρίσας ἀξίαν ἔδωκε
<214r>	поклон҄ениѥ҆· что противѫ томоу мъꙁда-	τὴν προσκύνησιν. Τί οὖν πρὸς ταῦτα ὁ τῶν μι-
<214r>	мъ вь҆ꙁдател҄ь· любивꙑи чьстемь҆ добро	σθῶν ἀποδότης, ὁ φιλότιμος ἐν ταῖς εὐ-
<214r>	дѣѭ̑штии҅мъ х꙯с· раꙁбои҅ника грꙙдѫштеѥ	εργεσίαις Χριστός; τοῦ λῃστοῦ τὸ μέλλον
<214r>	просивъша сии прѣвеликꙑи даръ ѥ҅дномь҆	ζητήσαντος αὐτὸς ἀνυπέρθετον τὴν χάριν
<214r>	часѣ покаꙁа· о҅ного рекша помꙙни мꙙ г꙯и ѥ҅-	ἐπέδειξεν· ἐκείνου γὰρ εἰρηκότος· “Μνήσθητί μου, κύριε, ὅ-
<214r>	гда придеши въ цѣсарь҆ствиѥ҅ си· тоу а҅биѥ҆	ταν ἔλθῃς ἐν τῇ βασιλείᾳ σου”,
<214r>	владꙑка х꙯с о҅ть҆вѣшта рекꙑ· а҅минъ глаго-	ὁ δεσπότης εὐθὺς ἀπεκρίνατο λέγων· “Ἀμήν, λέ-
<214r>	л҄ѫ ти дь҆несь҆ съ мноѭ̑ бѫдеши въ раи҆· и҅сти-	γω σοι, σήμερον μετ' ἐμοῦ ἔσῃ ἐν τῷ παραδείσῳ. Ἀλη-
<214r>	нно писаниѥ҆ ѥ҅же глагол҄етъ· ѥ҅ште глагол҄ѫ-	θὴς ἡ λέγουσα γραφή· Ἔτι λαλοῦν-
<214r>	штоу тебѣ рекѫ· се придохъ· томоу христосоу	τός σου ἐρῶ· ἰδοὺ πάρειμι”. Αὐτῷ τῷ Χριστῷ
<214r>	и҅ богоу нашемоу слава и҅ покланꙗниѥ· съ о҅-	ἡ δόξα σὺν πα-
<214r>	т꙽цемъ и҅ съ ст꙯ꙑи҅мъ доухомь҆· нꙑнꙗ и҅ при-	τρὶ και ἁγίῳ πνεύματι νῦν καὶ ἀ-
<214r>	сно и҅ вь҆ вѣкꙑ вѣкомъ҆ ⁘ а҅минъ ⁘	εὶ καὶ εἰς τοὺς αἰῶνας τῶν αἰώνων. Ἀμήν.
<214r>		
<214r>		
<214r>	ст꙯аа҅го оц꙯а нашего їѡ̑а҅нна ꙁлатоо̑устаа҅го· слово въ свꙙ-	Τῇ ἁ-
<214r>	тꙑи пꙙтъкъ ⁘	γίᾳ ... Παρασκευῇ.
<214r>	Конь҆ча сꙙ о̑убо намъ а҅лчь҆бънꙑи троудъ·	Πεπλήρωται ἡμῖν λοιπὸν ὁ τῆς νηστείας ἀγών,
<214r>	конь҆ча же сꙙ крь҆стомъ· кь҆де бо подоба	ἔληξε δὲ εἰς σταυρὸν· ποῦ γὰρ ἐχρῆν
<214r>	о҅долѣния̑ конь҆цоу· раꙁвѣ на побѣдь҆ни-	τῆς νίκης τὸ τέλος, ἢ ἐπὶ τρόπαι-
<214r>	цѣ конь҆чавати сꙙ· побѣдникъ бо кръстъ·	ον λήγειν; Τρόπαιον γὰρ ὁ σταυρὸς·
<214v>	ѥ҅дноѭ̑ о̑убо подрѫженъ· присно же бѣсꙑ про-	ἅπαξ μὲν παγείς, ἀεὶ δὲ δαίμονας τροπού-
<214v>	гонꙙ· кде бо капишта· и҅ животънаꙗ҆ поусто-	μενος. Ποῦ γὰρ εἴδωλα, καὶ ζώων μάτα-
<214v>	шь҆наꙗ о̑убиваниꙗ· кде капиштьницꙙ и҅ не-	ιοι οἱ φόνοι; ποῦ ναοί, καὶ δυσ-
<214v>	чь҆стивꙑи о҅гн҄ь· о̑угасе вь҆се ѥ҅динѣмь҆· свꙙ-	σεβείας πῦρ; Ἐσβέσθη, πάντα δι' ἓν ἅ-
<214v>	таꙗ крьвь паде· и҅ ста крь҆стъ многосиль҆наꙗ	γιον αἷμα πέπτωκε. Καὶ ἔστη σταυρὸς πολυδύναμος
<214v>	сила· стрѣла невидома· бꙑлиѥ беꙁвешть҆но·	δύναμις, βέλος ἀόρατον, φάρμακον ἄυλον,
<214v>	и҅сточникъ болѣꙁни рѣшꙙ· о̑укоренаꙗ слава·	πηγὴ λυσίπονος, ἐπονείδιστος δόξα
<214v>	ꙗ҅коже а҅ште несь҆вѣдь҆наꙗ҆ глагол҄ѫ и҅на о҅ хри-	ὥστε κἂν μυρία ἕτερα λέγω περὶ Χρι-
<214v>	стосѣ· а҅ште и҅ несь҆вѣдь҆наꙗ чоудеса и҅спо-	στοῦ, κἂν μυρία θαύματα διη-
<214v>	вѣдаѧ· о̑уштрашѫ послоушаѭ̑штааго·	γούμενος καταπλήξω τὸν ἀκροατήν,
<214v>	не толма о҅ тѣхъ ꙗ҅коже о҅ крь҆стѣ крашѫ сꙙ·	οὐχ οὕτως ἐπ' ἐκείνοις, ὡς ἐπὶ σταυρῷ σεμνύνομαι.
<214v>	ꙗ҅коже се нѣчто рекѫ· о҅тъ дѣвꙑ и҅ꙁиде їс꙯·	Οἷόν τι λέγω· Ἐκ παρθένου προῆλθεν Ἰησοῦς·
<214v>	велико чоудо бракъ прѣи҅ти· и҅ ѥ҅сть҆ство	μέγα τὸ θαῦμα γάμον ὑπερβῆναι, καὶ φύσιν
<214v>	сти· нъ а҅ште бꙑ кръстъ не бꙑлъ· не	καινοτομῆσαι· ἀλλ' εἰ μὴ σταυρὸς ἦν, οὐκ
<214v>	бꙑ съпасла сꙙ дѣлꙑ прь҆ваꙗ породънаꙗ дѣ-	ἂν ἐσώθη τοῖς ἔργοις ἡ πρώτη τοῦ παραδείσου Παρ-
<214v>	вица· нꙑнꙗ же въ годъ кръста· прь҆ваꙗ съ-	θένος· νυνὶ δὲ ἐν τῷ τοῦ σταυροῦ καιρῷ πρώτη σώ-
<214v>	пасаѥтъ сꙙ жена· ветъхоѥ ꙁъло новꙑими	ζεται γυνή, τὸ παλαιὸν κακὸν νέοις
<214v>	благодатьми и҅сцѣлꙗѭ̑шти· вь҆ста мрьтвь҆-	χαρίσμασι θεραπεύουσα. Ἀνέστη νε-
<214v>	ць въ галилеи҆ нъ пакꙑ о̑умь҆рѣ· а҅ꙁъ же кръ-	κρὸς ἐν τῇ Γαλιλαίᾳ, ἀλλὰ πάλιν ἀπέθανεν· ἐγὼ δὲ διὰ σταυ-
<214v>	ста ради въставъ· не могѫ ктомоу съмрьти-	ροῦ ἀναστάς, οὐκέτι δύναμαι πρὸς θάνα-
<214v>	ѭ̑ пасти· плоу и҅соусъ море богъ въ а҅лдии҆·	τον πεσεῖν. Ἔπλευσεν Ἰησοῦς τὴν θάλασσαν, θεὸς ἐν σκάφῃ·
<214v>	дрѣво въ тъ дь҆нь҆ дастъ о̑успѣхъ· а҅ꙁъ же при-	τὸ ξύλον ἐφήμερον ἔδωκε τὴν ὠφέλειαν· ἐγὼ δὲ ἔλα-
<214v>	ѧ҅хъ дрѣво вѣчь҆ноѥ благо· ѥ҅же прии҅мъ въ	βον ξύλον αἰώνιον, ἀγαθόν, ᾧ κεχρημένος ἀντὶ
<214v>	корабь҆ꙗ҅ мѣсто доуховънꙑѧ· пронꙑривꙑ-	πηδαλίου, τὰ πνευματικὰ τῆς πονηρί-
<214v>	и҅хъ о҅търѣѭ̑ вльнꙑ· напитани бꙑшꙙ пꙙ-	ας ἀπωθοῦμαι κύματα. Ἐτράφησαν πεν-
<214v>	ть тꙑсѫштъ· ни ѥ҅днѣмъ крь҆стьнꙑи҅-	τακισχίλιοι ὑφ' ἑνὶ τῷ τοῦ σταυ-
<214v>	мъ съложениѥ҅мъ· кде о̑убо кръмь҆ѧ тоѧ и҅-	ροῦ συνθήματι. Ποῦ οὖν τῆς τροφῆς
<214v>	ꙁбꙑть҆ци· Како и҅же нѣсмь҆ тоу бꙑлъ· бꙑ-	τὰ λείψανα; πῶς ὁ μὴ παρών, τὰ τῶν παρ-
<214v>	вꙑшии҅хъ тоу о҅статъкꙑ вьꙁь҆мѫ· двѣ на де-	όντων λείψανα λάβω; Δώδε-
<214v>	сꙙте бо бѣста кошници о̑укроухъ о҅сталѣ·	κα γὰρ ἦσαν περισσεύσαντες κλασμάτων κόφινοι·
<215r>	малочисмень҆на бо бѣ благодѣть҆· распꙙ сꙙ	σύμμετρος χάρις. Ἐσταυρώθη
<215r>	христосъ и҅ присно питаѥ҅ми ѥ҅смъ· и҅ насꙑ-	Χριστός, καὶ ἀεὶ τρεφόμεθα· καὶ κορεν-
<215r>	штаѭ̑ште сꙙ пакꙑ просимъ· и прии҅м꙽ше	νύμενοι, πάλιν ζητοῦμεν, καὶ λαβόντες
<215r>	любимъ· и҅ боле ѥ҅стъ недостать҆ка· беꙁъ	ποθοῦμεν καὶ πλέον τὸ λειπόμενον· ἀ-
<215r>	ть҆штетꙑ бо благодѣть· да хвалимъ бѫ-	ζήμιος γὰρ ἡ χάρις. Ἐπαινείσ-
<215r>	детъ дьнь҆ с꙽· свѣтовънꙑи҆ родител҄ь· ѥ҅го-	θω ἡμέρα φωτὸς γεννητική, δι᾽ ἣν
<215r>	же ради прочии дь҆ниѥ на веселиѥ нареко-	αἱ λοιπαί ἡμέραι πρὸς εὐφροσύνην ἐκλή-
<215r>	шꙙ сꙙ· како· послоушаи҆· дь҆несь҆ а҅дамъ съ-	θησαν. Πῶς; Ἄκουε· Σήμερον Ἀδὰμ ἐ-
<215r>	ꙁъданъ бꙑстъ въ шестꙑи҆ дь҆нь҆· дьнесь҆	πλάσθη τῇ ἕκτῃ ἡμέρᾳ, σήμερον
<215r>	о҅браꙁъ божь҆ствь҆нꙑи҆ носи· Дьнь҆сь мала	μορφὴν ἐφόρεσε θείαν, σήμερον μικρὸς
<215r>	о̑утварь въ о̑утвари състави сꙙ· дь҆несь҆ кръ҆-	κόσμος ἐν κόσμῳ συνέστη, σήμερον κυβερ-
<215r>	мникъ чловѣчь҆скъ· добраꙗ о̑усел҄енꙑѧ	νήτης ὁ ἄνθρωπος καλὰ τῆς οἰκουμένης
<215r>	привесла· животъ вь҆сѣхъ· животъ старѣ-	κατέσχε πηδάλια, ζώων ἁπάντων ζῶον ἡγεμο-
<215r>	и҅шинь҆ствоуи҆· дь҆несь҆ ꙁаповѣди приѧ	νεύων σήμερον ἐντολὰς ἔλαβεν
<215r>	са҅мовластънꙑѧ· дь҆несь҆ и҅спаде и҅с поро-	αὐτεξουσίους, σήμερον ἐξέπεσε τοῦ παρα-
<215r>	дꙑ· дьнесь҆ пакꙑ въпоуштенъ бꙑстъ·	δείσου, σήμερον πάλιν εἰσήχθη.
<215r>	ѡ̑ многоо҅браꙁь҆наа҅го дь҆ни· ѡ̑ многоплачь҆-	Ὢ πολυτρόπου ἡμέρας! ὢ πολυπεν-
<215r>	нааго и҅ беꙁплачь҆нааго· ѡ̑ ꙁао̑утра о҅печа-	θοῦς και ἀπενθοῦς! ὢ πρωῒ μὲν λυπή-
<215r>	ливꙑи҆· вечеръ же вь҆ꙁвеселивъ· Паче же	σασα, ἑσπέρας δὲ εὐφράνασα! μᾶλλον δὲ
<215r>	не толма врѣдивъ· ѥ҅лмиже и҅сцѣливъ·	οὐ τοσοῦτον πλήξασα ὁπόσον θεραπεύσασα!
<215r>	скръбьнъ вамъ и҅сповѣдаѭ̑ сꙙ· ветъхꙑѧ	Σκυθρωπῶς ὑμῖν ὁμολογῶ, τοῖς παλαιοῖς
<215r>	страсти погонꙙ· слꙑша а҅дама о҅тча домꙋ	ἐντυγχάνων πάθεσιν, ἀκούων τὸν Ἀδὰμ τῆς πατρῴας ἑστίας
<215r>	и҅спадъша· чловѣка породь҆нааго гра-	ἐκπεσόντα, ἄνθρωπον παραδείσου πο-
<215r>	жданина· беꙁъ ꙁемьнааго троужданиꙗ҆	λίτην ἄνευ γεωπονίας
<215r>	живѫшта· беꙁъ дъжда кръмꙙшта сꙙ·	τρεφόμενον, ἄνευ ὄμβρου τρυφῶντα,
<215r>	никакоже потовъ и҅ли рꙑла· и҅ли троудо-	μηδὲν ἱδρώτων ἢ δικέλλης ἢ πό-
<215r>	въ· и҅ли течениꙗ· на житиѥ трѣбоуѭ̑шта·	νων ἢ μόχθου πρὸς ζωὴν δεόμενον,
<215r>	присно ꙁеленꙑи҅мъ дѫбиѥмъ веселꙙшта	ἀειθαλέσι δένδρεσιν ἀγαλλόμενον,
<215r>	сꙙ· о҅тъ цвѣтовъ въ цвѣтꙑ прѣходꙙшта·	ἀπὸ ἀνθέων εἰς ἄνθη μεταβαίνοντα,
<215r>	о҅тъ плодовъ въ плодꙑ прѣходꙙшта· вь слѣд	ἀπὸ καρπῶν εἰς καρποὺς μετιόντα,
<215v>	помꙑслъ вьслѣдоуѭ̑штѫ потрѣбѫ и҅мѫ-	ταῖς ἐπιθυμίαις ἀκολουθοῦσαν τὴν χρείαν ἔχον-
<215v>	шта· не и҅мѫшта же добротꙑ ради видо-	τα, οὐκ ἔχοντα δὲ διὰ κάλλους τῶν ὁρω-
<215v>	мꙑи҅хъ· на что прьвоѥ҆ рѫцѣ простеръ·	μένων τίνι πρότερον τὰς χεῖρας ὑποβάλλει·
<215v>	просльꙁихъ многашди толикꙑ благꙑ-	ἐδάκρυσα πολλάκις τὴν τοσαύτην μακαριότη-
<215v>	н҄ꙙ· того видѣвъ о҅тъпадъша· о҅бьшта	τα, αὐτὸν ἰδὼν ἐκπεσόντα· κοινὸν
<215v>	бо бѣа҅ше страсть҆· и҅ нашего рода касаѭ̑-	γὰρ ἦν τὸ πάθος, καὶ τοῦ ἡμετέρου γένους ἁπτό-
<215v>	шти сꙙ· е҅гда же ли вь҆ е҅уа҅гг҄елиѧ вьꙁь҆рѣ-	μενον. Ἐπειδὴ δὲ τοῖς Εὐαγγελίοις ἐνέτυ-
<215v>	хъ· и҅ доїдохъ сего дь҆ни· шестꙑи҆ бо бѣ и҅ о҅-	χον, καὶ ἐλαβόμην ταύτης τῆς ἡμέρας (ἕκτη γάρ ἦν κἀκεί-
<215v>	нъ и҅ сь҆· погоубихъ же и҅ печали прѣмѣ-	νη, καὶ αὕτη), ἂν ἀπώλεσα τὴν λύπην, καὶ μετετέ-
<215v>	нихъ сꙙ· и҅ свѣтълъ ѥ҅смь҆ словесемь҆· и҅	θην τὴν γνώμην καὶ λευχειμονῶ τῷ λόγῳ, καὶ
<215v>	глаголѫ къ себѣ и҅ къ вамъ· о҅тъбѣжа бо-	λέγω ἐμαυτῷ καὶ ὑμῖν· Ἀπέδρα ὀδύ-
<215v>	лѣꙁнь҆ и҅ печаль҆· и҅ въꙁдꙑханиѥ҆· ветъ-	νη καὶ λύπη καὶ στεναγμός· τὰ ἀρ-
<215v>	хаꙗ мимо минѫшꙙ· се бꙑшꙙ вь҆са нова·	χαῖα παρῆλθεν, ἰδοὺ γέγονε τὰ πάντα καινὰ
<215v>	ꙗ҅коже бо врачевь҆стии҆ о҅троци· ꙁмии҅нꙑѧ	Ὥσπερ γὰρ ἰατρῶν παῖδες τὰς ὁφιώδεις
<215v>	ꙗ҅ꙁвꙑ цѣлꙙтъ· и҅с тѣхъ и҅ꙁемьѭ̑ште цѣль҆-	πληγὰς ἰῶνται, ἐξ αὐτῶν ἐκχέοντες τὰ ἀλε-
<215v>	бь҆наꙗ бꙑлиꙗ҆· растворь҆ше винами ꙗ҅ꙁвъ-	ξιφάρμακα, καὶ σκευάσαντες ταῖς ἀφορμαῖς τοῦ πά-
<215v>	нꙑи҅ми врѣдъ цѣлꙙште· тако же и҅ съпас꙽	θους τὸ πάθος πολεμοῦντες· οὕτως ὁ Σωτὴρ
<215v>	вь҆сꙙ ꙁьлꙑѧ винꙑ на благоѥ прѣтвори· го-	πάσαις ταῖς κακῶν ἀφορμαῖς πρὸς ἀγαθὸν συνεχρήσατο, τὸ πι-
<215v>	ркоѥ сладь҆ко сътворивъ чловѣчь҆ноѥ· на	κρὸν γλυκὺ καταστήσας, τὸ χολῶδες εἰς
<215v>	цѣлбѫ прѣложивъ· сь҆мрь҆тьноѥ стрѣка-	θεραπείαν μεταβαλών, τὸ τοῦ θανάτου κέν-
<215v>	ло на н҄ѫ сьвративъ· дрѣвѣнꙑи҆ врѣдъ на	τρον κατ' αὐτοῦ περιστρέψας, τὴν τοῦ ξύλου βλάβην εἰς
<215v>	съпасъ прѣложивъ· дьнь҆ вь҆ꙁь҆мъ миръ о҅-	σωτηρίαν μετατιθείς, ἡμέραν λαβὼν τὸν κόσμον λυ-
<215v>	печаливꙑи҆· и҅ дь҆нь҆ о҅тъда миръ вь҆ꙁвесе-	πήσασαν, καὶ ἡμέραν ἀντιδιδοὺς τὸν κόσμον εὐφράνα-
<215v>	ливъи҆· мьнѣ не вѣроуи нъ свои҅ма о҅чима·	σαν. Ἐμοὶ μὴ πεισθῇς, ἀλλὰ τοῖς σοῖς ὀφθαλμοῖς·
<215v>	виждъ сѫштии съборъ и҅ прѣстани къ намь	βλέπε τὴν παροῦσαν ἐκκλησίαν, καὶ πέπαυσο πρὸς ἡμᾶς
<215v>	о̑уставь҆ꙗ҅ѧ дь҆нь крь҆стьнꙑи҆· и҅ вьси весели-	ἐρίζων. Ἡμέρα σταυροῦ, καὶ πάντες ἀγαλ-
<215v>	мъ сꙙ· и҅ а҅лчамꙑ о҅тъ ꙁь҆ла и҅ о҅чиштаи҅мъ вьсе	λόμεθα, καὶ νηστεύομεν ἀπὸ κακῶν, καὶ καθαρεύομεν ἅπαντα,
<215v>	ѫ҅трьн҄еѥ и҅ вь҆нѣшь҆неѥ· сице праꙁдь҆ника сло-	τὰ ἔσω, καὶ τὰ ἔξω. Οὗτος ὁ τῆς ἑορτῆς λό-
<215v>	во· сиць веселиꙗ о҅браꙁъ· мала повѣдаѭ̑ кръ҆-	γος, οὗτος ὁ τῆς εὐφροσύνης τρόπος. Μικρὰ λέγω τῆς τοῦ σταυ-
